,,,,,,,,,,,,,,Buy,,,,,,,,,,,,,Sell,,,,,,,,,,,
,nifty_buy1.3,nifty_buy1.5,nifty_buy1.7,nifty_buy3.3,nifty_buy3.5,nifty_buy3.7,nifty_buy5.3,nifty_buy5.5,nifty_buy5.7,nifty1,nifty3,nifty5,Close, ret1.3 , ret1.5 , ret1.7 , ret3.3 , ret3.5 , ret3.7 , ret5.3 , ret5.5 , ret5.7 ,ret1,ret3,ret5,, ret1.3 , ret1.5 , ret1.7 , ret3.3 , ret3.5 , ret3.7 , ret5.3 , ret5.5 , ret5.7 ,ret1,ret3,ret5
788,1,0,0,1,0,1,1,0,1,1,1,1,16240.05,-0.004,0,0,-0.028,0,-0.028,0.001,0,0.001,-0.004,-0.028,0,,0,0.005,0.005,0,0.029,0,0,-0.001,0,,,
789,0,1,0,1,1,1,1,0,1,1,1,1,16167.1,0,-0.022,0,-0.02,-0.02,-0.02,0.005,0,0.005,-0.022,-0.02,0,,0.023,0,0.023,0,0,0,0,-0.005,0,,,
790,0,0,0,1,0,0,1,0,1,1,1,1,15808,0,0,0,0.029,0,0,0,0,0,-0.002,0.029,0,,0.002,0.002,0.002,0,-0.028,-0.028,0,0,0,,,
791,0,0,0,0,0,1,0,0,1,1,1,1,15782.15,0,0,0,0,0,0.029,0,0,0.031,0.004,0.029,0,,-0.004,-0.004,-0.004,-0.028,-0.028,0,-0.03,-0.03,0,,,
792,0,0,0,0,0,1,0,0,1,1,1,1,15842.3,0,0,0,0,0,-0.002,0,0,0.024,0.026,-0.002,0,,-0.026,-0.026,-0.026,0.002,0.002,0,-0.023,-0.023,0,,,
793,1,0,1,1,0,1,1,1,1,1,1,1,16259.3,-0.001,0,-0.001,0,0,0,-0.008,-0.008,-0.008,-0.001,0,0,,0,0.001,0,0,0,0,0,0,0,,,
794,0,0,1,0,0,1,0,1,1,1,1,1,16240.3,0,0,-0.027,0,0,-0.002,0,-0.013,-0.013,-0.027,-0.002,0,,0.027,0.027,0,0.002,0.002,0,0.013,0,0,,,
795,0,0,1,0,1,1,0,1,1,1,1,1,15809.4,0,0,0.029,0,0.02,0.02,0,0.023,0.023,0.029,0.02,0,,-0.028,-0.028,0,-0.02,0,0,-0.022,0,0,,,
796,0,0,1,1,1,1,1,1,1,1,1,1,16266.15,0,0,-0.003,-0.015,-0.015,-0.015,0.005,0.005,0.005,-0.003,-0.015,0,,0.003,0.003,0,0,0,0,0,0,0,,,
797,1,1,1,1,1,1,1,1,1,1,1,1,16214.7,-0.006,-0.006,-0.006,-0.003,-0.003,-0.003,0.028,0.028,0.028,-0.006,-0.003,0,,0,0,0,0,0,0,0,0,0,,,
798,0,1,1,0,1,1,1,1,1,1,1,1,16125.15,0,-0.006,-0.006,0,0.014,0.014,0.028,0.028,0.028,-0.006,0.014,0,,0.006,0,0,-0.014,0,0,0,0,0,,,
799,0,1,1,1,1,1,1,1,1,1,1,1,16025.8,0,0.009,0.009,0.04,0.04,0.04,0.031,0.031,0.031,0.009,0.04,0,,-0.009,0,0,0,0,0,0,0,0,,,
800,0,1,1,1,1,1,1,1,1,1,1,1,16170.15,0,0.011,0.011,0.026,0.026,0.026,0.028,0.028,0.028,0.011,0.026,0,,-0.011,0,0,0,0,0,0,0,0,,,
801,1,1,0,1,1,1,1,1,1,1,1,1,16352.45,0.019,0.019,0,0.01,0.01,0.01,0.014,0.014,0.014,0.019,0.01,0,,0,0,-0.019,0,0,0,0,0,0,,,
802,0,1,1,1,1,1,1,1,1,1,1,1,16661.4,0,-0.005,-0.005,-0.002,-0.002,-0.002,-0.006,-0.006,-0.006,-0.005,-0.002,0,,0.005,0,0,0,0,0,0,0,0,,,
803,1,1,0,1,1,1,1,1,1,1,1,1,16584.55,-0.004,-0.004,0,0,0,0,-0.01,-0.01,-0.01,-0.004,0,0,,0,0,0.004,0,0,0,0,0,0,,,
804,1,1,1,1,1,1,1,1,1,1,1,1,16522.75,0.006,0.006,0.006,0.003,0.003,0.003,-0.01,-0.01,-0.01,0.006,0.003,0,,0,0,0,0,0,0,0,0,0,,,
805,1,0,1,1,1,1,1,1,1,1,1,1,16628,-0.003,0,-0.003,-0.013,-0.013,-0.013,-0.009,-0.009,-0.009,-0.003,-0.013,0,,0,0.003,0,0,0,0,0,0,0,,,
806,1,1,1,1,1,1,1,1,1,1,1,1,16584.3,-0.001,-0.001,-0.001,-0.014,-0.014,-0.014,-0.023,-0.023,-0.023,-0.001,-0.014,0,,0,0,0,0,0,0,0,0,0,,,
807,0,0,1,1,1,1,1,1,1,1,1,1,16569.55,0,0,-0.009,-0.006,-0.006,-0.006,-0.048,-0.048,-0.048,-0.009,-0.006,0,,0.009,0.009,0,0,0,0,0,0,0,,,
808,0,1,0,1,1,1,1,1,1,1,0,1,16416.35,0,-0.004,0,-0.013,-0.013,-0.013,-0.042,-0.042,-0.042,-0.004,0,0,,0.004,0,0.004,0,0,0,0,0,0,,,
809,0,1,0,1,1,0,1,1,1,1,1,1,16356.25,0,0.007,0,-0.036,-0.036,0,-0.041,-0.041,-0.041,0.007,-0.036,0,,-0.007,0,-0.007,0,0,0.037,0,0,0,,,
810,1,1,0,1,1,0,1,1,1,1,1,1,16478.1,-0.017,-0.017,0,-0.045,-0.045,0,-0.068,-0.068,-0.068,-0.017,-0.045,0,,0,0,0.017,0,0,0.047,0,0,0,,,
811,0,1,1,1,1,1,1,1,1,1,1,1,16201.8,0,-0.026,-0.026,-0.031,-0.031,-0.031,-0.056,-0.056,-0.056,-0.026,-0.031,0,,0.027,0,0,0,0,0,0,0,0,,,
812,1,0,1,1,1,1,1,0,1,1,1,1,15774.4,-0.003,0,-0.003,-0.026,-0.026,-0.026,-0.027,0,-0.027,-0.003,-0.026,0,,0,0.003,0,0,0,0,0,0.028,0,,,
813,1,0,1,1,0,1,1,0,1,1,1,1,15732.1,-0.003,0,-0.003,-0.028,0,-0.028,-0.006,0,-0.006,-0.003,-0.028,0,,0,0.003,0,0,0.029,0,0,0.006,0,,,
814,1,0,1,1,1,1,1,1,1,1,1,1,15692.15,-0.021,0,-0.021,-0.022,-0.022,-0.022,-0.018,-0.018,-0.018,-0.021,-0.022,0,,0,0.022,0,0,0,0,0,0,0,,,
815,1,1,1,1,1,1,1,1,1,1,0,1,15360.6,-0.004,-0.004,-0.004,0.018,0.018,0.018,0.013,0.013,0.013,-0.004,0,0,,0,0,0,0,0,0,0,0,0,,,
816,0,1,1,1,1,1,1,1,1,1,0,1,15293.5,0,0.004,0.004,0.008,0.008,0.008,0.027,0.027,0.027,0.004,0,0,,-0.004,0,0,0,0,0,0,0,0,,,
817,0,1,1,0,1,1,1,1,1,1,0,1,15350.15,0,0.019,0.019,0,0.013,0.013,0.031,0.031,0.031,0.019,0,0,,-0.018,0,0,-0.013,0,0,0,0,0,,,
818,0,1,0,1,1,0,1,1,1,1,0,1,15638.8,0,-0.014,0,0.004,0.004,0,0.014,0.014,0.014,-0.014,0,0,,0.015,0,0.015,0,0,-0.004,0,0,0,,,
819,1,1,1,1,1,1,1,1,1,1,1,1,15413.3,0.009,0.009,0.009,0.027,0.027,0.027,0.025,0.025,0.025,0.009,0.027,0,,0,0,0,0,0,0,0,0,0,,,
820,1,1,1,1,1,1,1,1,1,1,1,1,15556.65,0.009,0.009,0.009,0.019,0.019,0.019,0.014,0.014,0.014,0.009,0.019,0,,0,0,0,0,0,0,0,0,0,,,
821,1,0,1,1,1,1,1,1,1,1,1,1,15699.25,0.008,0,0.008,0.006,0.006,0.006,0.003,0.003,0.003,0.008,0.006,-1,,0,-0.008,0,0,0,0,0,0,0,,,
822,1,0,1,1,0,1,1,0,1,1,1,1,15832.05,0.001,0,0.001,-0.003,0,-0.003,0,0,0,0.001,-0.003,-1,,0,-0.001,0,0,0.003,0,0,0,0,,,
823,1,1,1,1,1,1,1,1,1,1,1,1,15850.2,-0.003,-0.003,-0.003,-0.006,-0.006,-0.006,-0.002,-0.002,-0.002,-0.003,-0.006,0,,0,0,0,0,0,0,0,0,0,,,
824,1,1,1,1,1,1,1,1,1,1,1,1,15799.1,-0.001,-0.001,-0.001,0.002,0.002,0.002,0.012,0.012,0.012,-0.001,0.002,0,,0,0,0,0,0,0,0,0,0,,,
825,0,1,1,1,1,1,1,1,1,1,0,1,15780.25,0,-0.002,-0.002,0.002,0.002,0.002,0.022,0.022,0.022,-0.002,0,0,,0.002,0,0,0,0,0,0,0,0,,,
826,0,1,1,0,1,1,1,1,1,0,1,0,15752.05,0,0.005,0.005,0,0.015,0.015,0.03,0.03,0.03,0,0.015,0,,-0.005,0,0,-0.015,0,0,0,0,0,,,
827,1,1,1,1,1,1,1,1,1,0,1,0,15835.35,-0.002,-0.002,-0.002,0.019,0.019,0.019,0.024,0.024,0.024,0,0.019,0,,0,0,0,0,0,0,0,0,0,,,
828,1,1,1,1,1,1,1,1,1,1,1,1,15810.85,0.011,0.011,0.011,0.026,0.026,0.026,0.016,0.016,0.016,0.011,0.026,-1,,0,0,0,0,0,0,0,0,0,,,
829,1,1,1,1,1,1,1,1,1,1,1,1,15989.8,0.009,0.009,0.009,0.014,0.014,0.014,-0.001,-0.001,-0.001,0.009,0.014,-1,,0,0,0,0,0,0,0,0,0,,,
830,1,1,1,1,1,1,1,1,1,1,1,1,16132.9,0.005,0.005,0.005,-0.005,-0.005,-0.005,-0.012,-0.012,-0.012,0.005,-0.005,-1,,0,0,0,0,0,0,0,0,0,,,
831,1,1,1,1,1,1,1,1,1,0,1,0,16220.6,0,0,0,-0.016,-0.016,-0.016,-0.011,-0.011,-0.011,0,-0.016,0,,0,0,0,0,0,0,0,0,0,,,
832,1,1,1,1,1,1,1,1,1,0,0,0,16216,-0.01,-0.01,-0.01,-0.017,-0.017,-0.017,0.004,0.004,0.004,0,0,0,,0,0,0,0,0,0,0,0,0,,,
833,1,1,1,1,1,1,1,1,1,0,0,0,16058.3,-0.006,-0.006,-0.006,-0.001,-0.001,-0.001,0.018,0.018,0.018,0,0,0,,0,0,0,0,0,0,0,0,0,,,
834,1,1,0,1,1,0,1,1,1,0,0,0,15966.65,-0.002,-0.002,0,0.02,0.02,0,0.035,0.035,0.035,0,0,0,,0,0,0.002,0,0,-0.019,0,0,0,,,
835,1,1,0,1,1,0,1,1,1,0,0,0,15938.65,0.007,0.007,0,0.025,0.025,0,0.042,0.042,0.042,0,0,0,,0,0,-0.007,0,0,-0.025,0,0,0,,,
836,1,1,0,1,1,0,1,1,1,0,0,0,16049.2,0.014,0.014,0,0.029,0.029,0,0.042,0.042,0.042,0,0,0,,0,0,-0.014,0,0,-0.029,0,0,0,,,
837,1,1,0,1,1,0,1,1,1,0,1,0,16278.5,0.004,0.004,0,0.02,0.02,0,0.022,0.022,0.022,0,0.02,0,,0,0,-0.004,0,0,-0.02,0,0,0,,,
838,1,0,0,1,0,0,1,0,1,0,0,0,16340.55,0.011,0,0,0.023,0,0,0.009,0,0.009,0,0,0,,0,-0.011,-0.011,0,-0.023,-0.023,0,-0.009,0,,,
839,1,0,0,1,0,1,1,0,1,0,0,0,16520.85,0.005,0,0,0.007,0,0.007,0.007,0,0.007,0,0,0,,0,-0.005,-0.005,0,-0.007,0,0,-0.007,0,,,
840,1,0,0,1,0,1,1,0,1,0,0,0,16605.25,0.007,0,0,-0.007,0,-0.007,0.02,0,0.02,0,0,0,,0,-0.007,-0.007,0,0.007,0,0,-0.019,0,,,
841,1,0,1,1,0,1,1,1,1,0,0,0,16719.45,-0.005,0,-0.005,-0.005,0,-0.005,0.026,0.026,0.026,0,0,0,,0,0.005,0,0,0.005,0,0,0,0,,,
842,0,0,1,0,0,1,0,1,1,0,0,0,16631,0,0,-0.009,0,0,0.018,0,0.043,0.043,0,0,0,,0.009,0.009,0,-0.018,-0.018,0,-0.041,0,0,,,
843,0,1,1,0,1,1,0,1,1,0,1,0,16483.85,0,0.01,0.01,0,0.041,0.041,0,0.052,0.052,0,0.041,0,,-0.009,0,0,-0.039,0,0,-0.05,0,0,,,
844,0,0,1,1,0,1,1,0,1,0,0,0,16641.8,0,0,0.017,0.042,0,0.042,0.045,0,0.045,0,0,0,,-0.017,-0.017,0,0,-0.04,0,0,-0.043,0,,,
845,1,1,1,1,1,1,1,1,1,1,1,1,16929.6,0.014,0.014,0.014,0.025,0.025,0.025,0.027,0.027,0.027,0.014,0.025,-1,,0,0,0,0,0,0,0,0,0,,,
846,0,1,1,0,1,1,0,1,1,0,1,0,17158.25,0,0.011,0.011,0,0.013,0.013,0,0.014,0.014,0,0.013,0,,-0.01,0,0,-0.013,0,0,-0.014,0,0,,,
847,0,1,1,1,1,1,1,1,1,0,1,0,17340.05,0,0,0,0.002,0.002,0.002,0.011,0.011,0.011,0,0.002,0,,0,0,0,0,0,0,0,0,0,,,
848,0,1,1,0,1,1,0,1,1,0,1,0,17345.45,0,0.002,0.002,0,0.003,0.003,0,0.011,0.011,0,0.003,0,,-0.002,0,0,-0.003,0,0,-0.011,0,0,,,
849,1,0,1,1,1,1,1,1,1,0,0,0,17388.15,0,0,0,0.008,0.008,0.008,0.016,0.016,0.016,0,0,0,,0,0,0,0,0,0,0,0,0,,,
850,0,0,1,1,1,1,1,1,1,0,0,0,17382,0,0,0.001,0.009,0.009,0.009,0.018,0.018,0.018,0,0,0,,-0.001,-0.001,0,0,0,0,0,0,0,,,
851,0,1,1,0,1,1,1,1,0,0,0,0,17397.5,0,0.007,0.007,0,0.015,0.015,0.025,0.025,0,0,0,0,,-0.007,0,0,-0.015,0,0,0,0,-0.024,,,
852,1,1,0,1,1,0,1,1,0,0,1,0,17525.1,0.001,0.001,0,0.01,0.01,0,0.024,0.024,0,0,0.01,0,,0,0,-0.001,0,0,-0.01,0,0,-0.023,,,
853,1,1,0,1,1,0,1,1,0,0,1,0,17534.75,0.007,0.007,0,0.017,0.017,0,0.024,0.024,0,0,0.017,0,,0,0,-0.007,0,0,-0.016,0,0,-0.023,,,
854,0,1,0,0,1,0,0,1,0,0,0,0,17659,0,0.002,0,0,0.016,0,0,0.006,0,0,0,0,,-0.002,0,-0.002,-0.016,0,-0.016,-0.006,0,-0.006,,,
855,1,0,1,1,0,1,1,0,0,0,1,0,17698.15,0.007,0,0.007,0.015,0,0.015,-0.012,0,0,0,0.015,0,,0,-0.007,0,0,-0.014,0,0,0.012,0.012,,,
856,1,0,0,1,0,0,1,0,0,0,0,0,17825.25,0.007,0,0,-0.004,0,0,-0.014,0,0,0,0,0,,0,-0.007,-0.007,0,0.004,0.004,0,0.014,0.014,,,
857,1,0,0,1,0,0,1,0,0,0,0,0,17944.25,0.001,0,0,-0.025,0,0,-0.019,0,0,0,0,0,,0,-0.001,-0.001,0,0.026,0.026,0,0.019,0.019,,,
858,1,0,0,1,0,0,1,0,0,0,0,0,17956.5,-0.011,0,0,-0.021,0,0,-0.024,0,0,0,0,0,,0,0.011,0.011,0,0.022,0.022,0,0.025,0.025,,,
859,0,1,0,0,1,1,0,1,1,0,0,0,17758.45,0,-0.015,0,0,-0.009,-0.009,0,-0.011,-0.011,0,0,0,,0.015,0,0.015,0.009,0,0,0.011,0,0,,,
860,0,1,0,0,1,0,0,1,1,0,0,0,17490.7,0,0.005,0,0,0.002,0,0,-0.01,-0.01,0,0,0,,-0.005,0,-0.005,-0.002,0,-0.002,0.01,0,0,,,
861,0,1,0,0,0,0,0,0,1,0,1,0,17577.5,0,0.002,0,0,0,0,0,0,0.01,0,-0.001,0,,-0.002,0,-0.002,0.001,0.001,0.001,-0.01,-0.01,0,,,
862,0,0,0,0,0,1,0,0,1,0,0,0,17604.95,0,0,0,0,0,-0.017,0,0,-0.004,0,0,0,,0.005,0.005,0.005,0.017,0.017,0,0.004,0.004,0,,,
863,1,0,1,1,0,1,1,0,1,0,0,0,17522.45,0.002,0,0.002,0.014,0,0.014,0.001,0,0.001,0,0,0,,0,-0.002,0,0,-0.013,0,0,-0.001,0,,,
864,1,0,1,1,0,1,1,0,1,0,0,0,17558.9,-0.014,0,-0.014,-0.001,0,-0.001,0.006,0,0.006,0,0,0,,0,0.014,0,0,0.001,0,0,-0.006,0,,,
865,0,0,1,0,0,1,0,1,1,0,0,0,17312.9,0,0,0.026,0,0,0.013,0,0.02,0.02,0,0,0,,-0.025,-0.025,0,-0.013,-0.013,0,-0.019,0,0,,,
866,0,0,1,0,0,1,0,1,1,0,0,0,17759.3,0,0,-0.012,0,0,-0.005,0,-0.008,-0.008,0,0,0,,0.012,0.012,0,0.005,0.005,0,0.008,0,0,,,
867,0,1,1,0,1,1,1,1,1,0,0,0,17542.8,0,0,0,0,0.006,0.006,0.015,0.015,0.015,0,0,0,,0,0,0,-0.006,0,0,0,0,0,,,
868,0,0,0,0,0,1,1,1,1,0,0,0,17539.45,0,0,0,0,0,0.005,0.017,0.017,0.017,0,0,0,,-0.007,-0.007,-0.007,-0.005,-0.005,0,0,0,0,,,
869,0,1,0,0,1,0,0,1,0,0,0,0,17665.8,0,-0.001,0,0,0.008,0,0,0.015,0,0,0,0,,0.001,0,0.001,-0.007,0,-0.007,-0.015,0,-0.015,,,
870,0,1,0,0,1,1,0,1,1,1,1,1,17655.6,0,-0.002,0,0,0.01,0.01,0,0.023,0.023,-0.002,0.01,0,,0.002,0,0.002,-0.01,0,0,-0.023,0,0,,,
871,1,1,0,1,1,0,1,1,1,1,0,1,17624.4,0.01,0.01,0,0.018,0.018,0,0.022,0.022,0.022,0.01,0,-1,,0,0,-0.01,0,0,-0.017,0,0,0,,,
872,0,0,1,1,1,1,1,1,1,1,1,1,17798.75,0,0,0.002,0.015,0.015,0.015,0.004,0.004,0.004,0.002,0.015,0,,-0.002,-0.002,0,0,0,0,0,0,0,,,
873,1,0,1,1,0,1,1,0,1,1,1,1,17833.35,0.006,0,0.006,0.01,0,0.01,-0.017,0,-0.017,0.006,0.01,-1,,0,-0.006,0,0,-0.009,0,0,0.017,0,,,
874,1,0,1,1,1,1,1,1,1,1,0,1,17936.35,0.007,0,0.007,-0.003,-0.003,-0.003,-0.018,-0.018,-0.018,0.007,0,0,,0,-0.007,0,0,0,0,0,0,0,,,
875,1,0,1,1,0,1,1,1,1,1,0,1,18070.05,-0.004,0,-0.004,-0.03,0,-0.03,-0.014,-0.014,-0.014,-0.004,0,0,,0,0.004,0,0,0.031,0,0,0,0,,,
876,0,1,1,0,1,1,1,1,1,0,0,0,18003.75,0,-0.007,-0.007,0,-0.021,-0.021,-0.016,-0.016,-0.016,0,0,0,,0.007,0,0,0.022,0,0,0,0,0,,,
877,0,1,1,0,1,1,0,1,1,1,0,1,17877.4,0,-0.019,-0.019,0,-0.003,-0.003,0,-0.014,-0.014,-0.019,0,0,,0.02,0,0,0.003,0,0,0.014,0,0,,,
878,1,1,1,1,1,1,1,1,1,0,0,0,17530.85,0.005,0.005,0.005,0.011,0.011,0.011,-0.012,-0.012,-0.012,0,0,0,,0,0,0,0,0,0,0,0,0,,,
879,0,1,0,0,1,0,1,1,0,1,1,1,17622.25,0,0.011,0,0,0,0,-0.034,-0.034,0,0.011,0,-1,,-0.011,0,-0.011,0,0,0,0,0,0.036,,,
880,1,1,1,1,1,1,1,1,1,1,1,1,17816.25,-0.005,-0.005,-0.005,-0.027,-0.027,-0.027,-0.045,-0.045,-0.045,-0.005,-0.027,-1,,0,0,0,0,0,0,0,0,0,,,
881,1,0,1,1,1,1,1,0,1,1,1,1,17718.35,-0.005,0,-0.005,-0.04,-0.04,-0.04,-0.049,0,-0.049,-0.005,-0.04,-1,,0,0.005,0,0,0,0,0,0.051,0,,,
882,1,1,1,1,1,1,1,1,1,1,1,1,17629.8,-0.017,-0.017,-0.017,-0.035,-0.035,-0.035,-0.046,-0.046,-0.046,-0.017,-0.035,-1,,0,0,0,0,0,0,0,0,0,,,
883,1,1,1,1,1,1,1,1,1,1,0,1,17327.35,-0.018,-0.018,-0.018,-0.027,-0.027,-0.027,-0.013,-0.013,-0.013,-0.018,0,-1,,0,0,0,0,0,0,0,0,0,,,
884,1,1,1,1,1,1,1,1,1,0,0,0,17016.3,-0.001,-0.001,-0.001,-0.012,-0.012,-0.012,-0.008,-0.008,-0.008,0,0,0,,0,0,0,0,0,0,0,0,0,,,
885,1,1,1,1,1,1,1,1,1,0,0,0,17007.4,-0.009,-0.009,-0.009,0.005,0.005,0.005,0.016,0.016,0.016,0,0,0,,0,0,0,0,0,0,0,0,0,,,
886,1,1,1,1,1,1,1,1,1,0,0,0,16858.6,-0.002,-0.002,-0.002,0.002,0.002,0.002,0.028,0.028,0.028,0,0,0,,0,0,0,0,0,0,0,0,0,,,
887,1,1,1,1,1,1,1,1,1,0,0,0,16818.1,0.016,0.016,0.016,0.027,0.027,0.027,0.03,0.03,0.03,0,0,0,,0,0,0,0,0,0,0,0,0,,,
888,1,1,1,1,1,1,1,1,1,0,0,0,17094.35,-0.012,-0.012,-0.012,0.014,0.014,0.014,0.009,0.009,0.009,0,0,0,,0,0,0,0,0,0,0,0,0,,,
889,1,1,0,1,1,0,1,1,1,1,0,1,16887.35,0.023,0.023,0,0.025,0.025,0,0.006,0.006,0.006,0.023,0,0,,0,0,-0.022,0,0,-0.025,0,0,0,,,
890,1,1,1,1,1,1,1,1,1,1,0,1,17274.3,0.003,0.003,0.003,-0.002,-0.002,-0.002,-0.009,-0.009,-0.009,0.003,0,0,,0,0,0,0,0,0,0,0,0,,,
891,1,1,1,1,1,1,1,1,1,1,0,1,17331.8,-0.001,-0.001,-0.001,-0.02,-0.02,-0.02,-0.018,-0.018,-0.018,-0.001,0,0,,0,0,0,0,0,0,0,0,0,,,
892,1,1,1,1,1,1,1,1,1,1,0,1,17314.65,-0.004,-0.004,-0.004,-0.011,-0.011,-0.011,-0.007,-0.007,-0.007,-0.004,0,0,,0,0,0,0,0,0,0,0,0,,,
893,0,0,1,1,0,1,1,0,1,1,0,1,17241,0,0,-0.015,-0.013,0,-0.013,0.004,0,0.004,-0.015,0,-1,,0.015,0.015,0,0,0.013,0,0,-0.004,0,,,
894,1,1,1,1,1,1,1,1,1,1,0,1,16983.55,0.008,0.008,0.008,0.012,0.012,0.012,0.03,0.03,0.03,0.008,0,0,,0,0,0,0,0,0,0,0,0,,,
895,1,1,0,1,1,1,1,1,1,1,0,1,17123.6,-0.006,-0.006,0,0.011,0.011,0.011,0.023,0.023,0.023,-0.006,0,-1,,0,0,0.006,0,0,0,0,0,0,,,
896,1,1,0,1,1,0,1,1,0,1,0,1,17014.35,0.01,0.01,0,0.028,0.028,0,0.032,0.032,0,0.01,0,-1,,0,0,-0.01,0,0,-0.027,0,0,-0.031,,,
897,0,1,0,0,1,0,0,1,1,1,0,1,17185.7,0,0.007,0,0,0.019,0,0,0.023,0.023,0.007,0,-1,,-0.007,0,-0.007,-0.019,0,-0.019,-0.022,0,0,,,
898,1,0,0,1,0,1,1,0,1,0,0,0,17311.8,0.01,0,0,0.015,0,0.015,0.024,0,0.024,0,0,0,,0,-0.01,-0.01,0,-0.014,0,0,-0.024,0,,,
899,1,0,1,1,0,1,1,0,1,1,0,1,17486.95,0.001,0,0.001,0.005,0,0.005,0.01,0,0.01,0.001,0,0,,0,-0.001,0,0,-0.005,0,0,-0.01,0,,,
900,1,0,1,1,0,1,1,0,1,0,0,0,17512.25,0.003,0,0.003,0.012,0,0.012,0.013,0,0.013,0,0,0,,0,-0.003,0,0,-0.012,0,0,-0.013,0,,,
901,1,0,1,1,1,1,1,1,1,0,0,0,17563.95,0.001,0,0.001,0.005,0.005,0.005,0.013,0.013,0.013,0,0,0,,0,-0.001,0,0,0,0,0,0,0,,,
902,0,1,1,0,1,1,0,1,1,0,1,0,17576.3,0,0.009,0.009,0,0.009,0.009,0,0.025,0.025,0,0.009,0,,-0.009,0,0,-0.009,0,0,-0.024,0,0,,,
903,0,1,1,0,1,1,0,1,1,0,1,0,17730.75,0,-0.004,-0.004,0,0.003,0.003,0,0.023,0.023,0,0.003,0,,0.004,0,0,-0.003,0,0,-0.023,0,0,,,
904,0,1,1,0,1,1,0,1,1,1,1,1,17656.35,0,0.005,0.005,0,0.02,0.02,0,0.024,0.024,0.005,0.02,-1,,-0.005,0,0,-0.02,0,0,-0.024,0,0,,,
905,1,1,0,1,1,0,1,1,1,1,1,1,17736.95,0.003,0.003,0,0.023,0.023,0,0.018,0.018,0.018,0.003,0.023,-1,,0,0,-0.003,0,0,-0.023,0,0,0,,,
906,1,1,1,1,1,0,1,1,1,1,1,1,17786.8,0.013,0.013,0.013,0.017,0.017,0,0.019,0.019,0.019,0.013,0.017,-1,,0,0,0,0,0,-0.016,0,0,0,,,
907,1,1,0,1,1,0,1,1,1,1,1,1,18012.2,0.007,0.007,0,0.002,0.002,0,0.011,0.011,0.011,0.007,0.002,-1,,0,0,-0.007,0,0,-0.002,0,0,0,,,
908,1,1,0,1,1,0,1,1,1,0,0,0,18145.4,-0.003,-0.003,0,-0.002,-0.002,0,0.001,0.001,0.001,0,0,0,,0,0,0.003,0,0,0.002,0,0,0,,,
909,1,0,0,1,1,1,1,0,1,0,0,0,18082.85,-0.002,0,0,0.007,0.007,0.007,-0.003,0,-0.003,0,0,0,,0,0.002,0.002,0,0,0,0,0.003,0,,,
910,1,1,0,1,1,0,1,1,1,0,0,0,18052.7,0.004,0.004,0,0.006,0.006,0,0.016,0.016,0.016,0,0,0,,0,0,-0.004,0,0,-0.006,0,0,0,,,
911,1,0,0,1,0,1,1,0,1,0,0,0,18117.15,0.005,0,0,-0.005,0,-0.005,0.012,0,0.012,0,0,0,,0,-0.005,-0.005,0,0.005,0,0,-0.012,0,,,
912,1,0,1,1,0,1,1,0,1,0,0,0,18202.8,-0.003,0,-0.003,0.008,0,0.008,0.011,0,0.011,0,0,0,,0,0.003,0,0,-0.008,0,0,-0.011,0,,,
913,0,1,1,0,1,1,1,1,1,0,0,0,18157,0,-0.007,-0.007,0,0.009,0.009,0.014,0.014,0.014,0,0,0,,0.007,0,0,-0.009,0,0,0,0,0,,,
914,0,0,0,1,0,0,1,0,0,0,0,0,18028.2,0,0,0,0.021,0,0,0.018,0,0,0,0,0,,-0.018,-0.018,-0.018,0,-0.02,-0.02,0,-0.017,-0.017,,,
915,0,0,0,1,0,0,1,0,0,0,0,0,18349.7,0,0,0,0.003,0,0,-0.002,0,0,0,0,0,,0.001,0.001,0.001,0,-0.003,-0.003,0,0.002,0.002,,,
916,0,1,1,0,1,1,0,1,1,0,0,0,18329.15,0,0.004,0.004,0,0.001,0.001,0,-0.009,-0.009,0,0,0,,-0.004,0,0,-0.001,0,0,0.009,0,0,,,
917,1,1,0,1,1,0,1,1,1,0,0,0,18403.4,0,0,0,-0.005,-0.005,0,-0.009,-0.009,-0.009,0,0,0,,0,0,0,0,0,0.005,0,0,0,,,
918,0,0,0,0,0,0,0,0,0,0,0,0,18409.65,0,0,0,0,0,0,0,0,0,0,0,0,,0.004,0.004,0.004,0.014,0.014,0.014,0.008,0.008,0.008,,,
919,0,0,0,0,0,0,0,0,1,0,0,0,18343.9,0,0,0,0,0,0,0,0,0.008,0,0,0,,0.002,0.002,0.002,0.005,0.005,0.005,-0.008,-0.008,0,,,
920,1,0,0,1,0,0,1,0,1,0,0,0,18307.65,-0.008,0,0,-0.002,0,0,0.011,0,0.011,0,0,0,,0,0.008,0.008,0,0.002,0.002,0,-0.011,0,,,
921,1,0,1,1,0,1,1,0,1,0,0,0,18159.95,0.005,0,0.005,0.018,0,0.018,0.022,0,0.022,0,0,0,,0,-0.005,0,0,-0.018,0,0,-0.022,0,,,
922,0,0,1,0,0,1,0,0,1,0,0,0,18244.2,0,0,0.001,0,0,0.015,0,0,0.02,0,0,0,,-0.001,-0.001,0,-0.015,-0.015,0,-0.02,-0.02,0,,,
